created_at,sum_interaction_count,sum_weighted_sentiment,positive_count,negative_count,null_count,volume_tweets,overall_sentiment,modified,Date,Symbol,Volume,Only_date,VWAP
2020-04-27-09,3,6,1,0,2,3,2.0,2020-04-27-11,2020-04-27-11,BTC.X,11.39294006,2020-04-27,7718.833333333333
2020-04-21-03,22,22,0,22,17,39,1.0,2020-04-21-05,2020-04-21-05,LTC.X,25.9739164,2020-04-21,40.555
2020-04-20-04,0,0,0,0,60,60,"",2020-04-20-06,2020-04-20-06,BCH.X,0.0,2020-04-20,235.93999999999997
2020-03-27-09,1,1,0,1,2,3,1.0,2020-03-27-11,2020-03-27-11,BTC.X,37.88889497,2020-03-27,6668.759999999999
2020-04-11-13,4,4,0,4,17,21,1.0,2020-04-11-15,2020-04-11-15,ETH.X,785.1099956,2020-04-11,157.6
2020-04-12-01,31,62,6,0,49,55,2.0,2020-04-12-03,2020-04-12-03,ETH.X,101.9857195,2020-04-12,156.8083333333333
2020-04-26-16,0,0,0,0,12,12,"",2020-04-26-18,2020-04-26-18,LTC.X,0.29,2020-04-26,44.31
2020-03-28-09,14,24,5,2,3,10,1.7142857142857142,2020-03-28-11,2020-03-28-11,BTC.X,31.53856992,2020-03-28,6285.053333333333
2020-03-28-18,48,96,8,0,7,15,2.0,2020-03-28-20,2020-03-28-20,LTC.X,3339.277701,2020-03-28,38.848333333333336
2020-03-24-15,4,8,1,0,1,2,2.0,2020-03-24-17,2020-03-24-17,BTC.X,236.9888266,2020-03-24,6671.998333333333
2020-03-27-05,80,122,15,12,32,59,1.525,2020-03-27-07,2020-03-27-07,BTC.X,132.2188957,2020-03-27,6719.998333333333
2020-04-01-03,0,0,0,0,91,91,"",2020-04-01-05,2020-04-01-05,LTC.X,371.9394389,2020-04-01,38.733333333333334
2020-04-23-13,0,0,0,0,44,44,"",2020-04-23-15,2020-04-23-15,BTC.X,206.2527644,2020-04-23,7543.168333333332
2020-04-03-06,75,150,27,0,0,27,2.0,2020-04-03-08,2020-04-03-08,LTC.X,660.45128,2020-04-03,40.87666666666667
2020-04-12-03,186,364,21,4,22,47,1.956989247311828,2020-04-12-05,2020-04-12-05,BTC.X,19.70650946,2020-04-12,6839.863333333334
2020-04-12-06,0,0,0,0,19,19,"",2020-04-12-08,2020-04-12-08,LTC.X,957.67074,2020-04-12,42.34166666666667
2020-04-26-08,10,17,7,2,1,10,1.7,2020-04-26-10,2020-04-26-10,BTC.X,104.8727431,2020-04-26,7625.29
2020-04-29-11,1,2,1,0,0,1,2.0,2020-04-29-13,2020-04-29-13,LTC.X,868.9096474,2020-04-29,47.461666666666666
2020-03-23-06,36,72,18,0,0,18,2.0,2020-03-23-08,2020-03-23-08,BTC.X,199.0666014,2020-03-23,5854.808333333333
2020-03-24-09,0,0,0,0,3,3,"",2020-03-24-11,2020-03-24-11,LTC.X,499.20016,2020-03-24,40.11333333333334
2020-04-13-13,124,243,40,3,69,112,1.9596774193548387,2020-04-13-15,2020-04-13-15,BTC.X,176.3773962,2020-04-13,6768.529999999999
2020-04-14-19,64,119,13,4,156,173,1.859375,2020-04-14-21,2020-04-14-21,BTC.X,50.24632802,2020-04-14,6873.173333333333
2020-03-29-16,44,88,22,0,0,22,2.0,2020-03-29-18,2020-03-29-18,BTC.X,54.83535036,2020-03-29,6097.8516666666665
2020-03-28-16,19,38,6,0,18,24,2.0,2020-03-28-18,2020-03-28-18,LTC.X,5072.44719,2020-03-28,37.86166666666667
2020-04-13-15,0,0,0,0,32,32,"",2020-04-13-17,2020-04-13-17,LTC.X,169.64734,2020-04-13,40.48
2020-04-13-16,0,0,0,0,23,23,"",2020-04-13-18,2020-04-13-18,LTC.X,277.54158,2020-04-13,40.46666666666667
2020-04-20-20,0,0,0,0,17,17,"",2020-04-20-22,2020-04-20-22,LTC.X,1486.136804,2020-04-20,40.60666666666666
2020-03-26-05,14,28,9,0,58,67,2.0,2020-03-26-07,2020-03-26-07,BTC.X,49.08551701,2020-03-26,6639.033333333333
2020-03-29-02,30,60,10,0,18,28,2.0,2020-03-29-04,2020-03-29-04,LTC.X,35.83735,2020-03-29,38.57333333333333
2020-04-19-08,18,28,8,5,14,27,1.5555555555555556,2020-04-19-10,2020-04-19-10,BTC.X,9.074626298,2020-04-19,7183.121666666666
2020-04-05-21,0,0,0,0,6,6,"",2020-04-05-23,2020-04-05-23,LTC.X,250.83666,2020-04-05,40.48666666666667
2020-04-01-10,0,0,0,0,6,6,"",2020-04-01-12,2020-04-01-12,ETH.X,596.046642,2020-04-01,132.41
2020-03-22-04,0,0,0,0,10,10,"",2020-03-22-06,2020-03-22-06,BTC.X,42.74418345,2020-03-22,6365.05
2020-04-13-15,0,0,0,0,60,60,"",2020-04-13-17,2020-04-13-17,BCH.X,0.0,2020-04-13,219.98
2020-03-30-21,185,370,28,0,39,67,2.0,2020-03-30-23,2020-03-30-23,LTC.X,280.14047,2020-03-30,39.20166666666667
2020-04-30-13,101,202,50,0,54,104,2.0,2020-04-30-15,2020-04-30-15,ETH.X,1854.253098,2020-04-30,210.4766666666667
2020-04-15-12,14,28,14,0,34,48,2.0,2020-04-15-14,2020-04-15-14,LTC.X,276.2132249,2020-04-15,40.52166666666667
2020-04-19-01,0,0,0,0,14,14,"",2020-04-19-03,2020-04-19-03,ETH.X,743.6938833,2020-04-19,187.59
2020-04-29-04,27,54,27,0,26,53,2.0,2020-04-29-06,2020-04-29-06,BCH.X,0.6966,2020-04-29,245.035
2020-05-01-19,126,252,36,0,0,36,2.0,2020-05-01-21,2020-05-01-21,ETH.X,756.143044,2020-05-01,211.31166666666664
2020-04-04-03,158,163,3,29,11,43,1.0316455696202531,2020-04-04-05,2020-04-04-05,BTC.X,29.9011494,2020-04-04,6742.195
2020-05-01-01,181,356,23,1,8,32,1.9668508287292819,2020-05-01-03,2020-05-01-03,BTC.X,34.43782551,2020-05-01,8714.193333333333
2020-03-27-07,0,0,0,0,8,8,"",2020-03-27-09,2020-03-27-09,BTC.X,29.51324523,2020-03-27,6691.586666666667
2020-04-11-03,17,17,0,9,25,34,1.0,2020-04-11-05,2020-04-11-05,BCH.X,0.5966,2020-04-11,241.0
2020-04-08-09,2,4,1,0,4,5,2.0,2020-04-08-11,2020-04-08-11,BTC.X,58.42107795,2020-04-08,7275.831666666666
2020-04-30-17,16,16,0,8,8,16,1.0,2020-04-30-19,2020-04-30-19,ETH.X,726.4020906,2020-04-30,210.74333333333334
2020-04-28-04,36,36,0,10,0,10,1.0,2020-04-28-06,2020-04-28-06,ETH.X,55.883258,2020-04-28,195.41666666666666
2020-04-29-01,24,48,8,0,5,13,2.0,2020-04-29-03,2020-04-29-03,LTC.X,582.27996,2020-04-29,46.044999999999995
2020-04-16-06,10,20,2,0,0,2,2.0,2020-04-16-08,2020-04-16-08,BTC.X,305.1295659,2020-04-16,7011.805
2020-03-24-18,0,0,0,0,8,8,"",2020-03-24-20,2020-03-24-20,ETH.X,1993.330723,2020-03-24,139.98333333333332
2020-04-12-09,23,23,0,23,0,23,1.0,2020-04-12-11,2020-04-12-11,BCH.X,0.0,2020-04-12,235.0
2020-04-21-23,47,91,9,1,2,12,1.9361702127659575,2020-04-22-01,2020-04-22-01,BTC.X,27.93113841,2020-04-22,6854.756666666665
2020-05-01-06,41,82,12,0,16,28,2.0,2020-05-01-08,2020-05-01-08,BTC.X,43.14352365,2020-05-01,8785.181666666665
2020-03-31-11,82,164,15,0,15,30,2.0,2020-03-31-13,2020-03-31-13,LTC.X,554.79309,2020-03-31,38.98666666666667
2020-04-24-12,4,8,4,0,45,49,2.0,2020-04-24-14,2020-04-24-14,BTC.X,115.9227117,2020-04-24,7482.396666666667
2020-03-30-12,57,114,57,0,9,66,2.0,2020-03-30-14,2020-03-30-14,ETH.X,671.8487931,2020-03-30,132.12
2020-04-17-18,46,86,16,2,5,23,1.8695652173913044,2020-04-17-20,2020-04-17-20,BTC.X,66.70565606,2020-04-17,7073.98
2020-04-19-16,0,0,0,0,17,17,"",2020-04-19-18,2020-04-19-18,LTC.X,264.83239,2020-04-19,42.85166666666667
2020-04-30-05,0,0,0,0,14,14,"",2020-04-30-07,2020-04-30-07,LTC.X,3145.678057,2020-04-30,49.705000000000005
2020-04-12-02,0,0,0,0,52,52,"",2020-04-12-04,2020-04-12-04,LTC.X,191.82172,2020-04-12,42.12
2020-04-25-10,0,0,0,0,4,4,"",2020-04-25-12,2020-04-25-12,ETH.X,230.8009695,2020-04-25,194.11333333333334
2020-04-03-12,192,384,34,0,0,34,2.0,2020-04-03-14,2020-04-03-14,ETH.X,3326.17239,2020-04-03,142.85666666666665
2020-04-14-00,0,0,0,0,34,34,"",2020-04-14-02,2020-04-14-02,ETH.X,350.404096,2020-04-14,157.95000000000002
2020-04-22-13,57,112,29,2,53,84,1.9649122807017543,2020-04-22-15,2020-04-22-15,BTC.X,58.26960963,2020-04-22,7118.046666666666
2020-05-01-10,42,84,36,0,4,40,2.0,2020-05-01-12,2020-05-01-12,BTC.X,292.7486466,2020-05-01,8962.298333333332
2020-04-12-15,55,104,16,4,47,67,1.8909090909090909,2020-04-12-17,2020-04-12-17,BTC.X,202.0001307,2020-04-12,7158.915
2020-03-28-06,101,183,22,8,5,35,1.811881188118812,2020-03-28-08,2020-03-28-08,BTC.X,66.34101557,2020-03-28,6238.168333333332
2020-04-08-10,49,98,7,0,6,13,2.0,2020-04-08-12,2020-04-08-12,ETH.X,611.2006221,2020-04-08,169.23999999999998
2020-04-09-16,9,9,0,9,0,9,1.0,2020-04-09-18,2020-04-09-18,BCH.X,0.0,2020-04-09,268.01
2020-04-28-16,0,0,0,0,40,40,"",2020-04-28-18,2020-04-28-18,LTC.X,333.27411,2020-04-28,44.725
2020-04-11-19,0,0,0,0,26,26,"",2020-04-11-21,2020-04-11-21,BCH.X,0.0,2020-04-11,235.0
2020-04-17-23,32,63,10,1,12,23,1.96875,2020-04-18-01,2020-04-18-01,BTC.X,21.02364152,2020-04-18,7085.496666666666
2020-04-11-23,38,76,17,0,26,43,2.0,2020-04-12-01,2020-04-12-01,LTC.X,0.15237,2020-04-12,42.44
2020-03-29-04,47,66,5,8,9,22,1.4042553191489362,2020-03-29-06,2020-03-29-06,BTC.X,22.70351293,2020-03-29,6163.043333333334
2020-03-29-05,0,0,0,0,10,10,"",2020-03-29-07,2020-03-29-07,LTC.X,29.29358,2020-03-29,38.50833333333333
2020-04-10-08,10,20,8,0,0,8,2.0,2020-04-10-10,2020-04-10-10,ETH.X,375.251658,2020-04-10,158.795
2020-04-06-03,44,86,13,2,2,17,1.9545454545454546,2020-04-06-05,2020-04-06-05,BTC.X,85.6996527,2020-04-06,6978.271666666667
2020-04-26-11,33,66,22,0,0,22,2.0,2020-04-26-13,2020-04-26-13,LTC.X,182.72019,2020-04-26,45.154999999999994
2020-04-28-01,187,246,34,44,8,86,1.3155080213903743,2020-04-28-03,2020-04-28-03,BTC.X,31.01819718,2020-04-28,7719.828333333334
2020-04-16-07,67,134,54,0,0,54,2.0,2020-04-16-09,2020-04-16-09,BCH.X,0.3244,2020-04-16,234.28
2020-04-02-03,18,29,3,3,13,19,1.6111111111111112,2020-04-02-05,2020-04-02-05,BTC.X,48.24677605,2020-04-02,6617.108333333334
2020-04-11-05,0,0,0,0,29,29,"",2020-04-11-07,2020-04-11-07,BCH.X,0.0,2020-04-11,241.0
2020-05-01-22,0,0,0,0,10,10,"",2020-05-02-00,2020-05-02-00,LTC.X,176.431,2020-05-02,47.080000000000005
2020-04-30-07,0,0,0,0,12,12,"",2020-04-30-09,2020-04-30-09,ETH.X,7771.140013,2020-04-30,213.51833333333335
2020-04-11-10,5,7,2,1,10,13,1.4,2020-04-11-12,2020-04-11-12,BTC.X,7.444386966,2020-04-11,6889.633333333334
2020-04-21-20,10,20,10,0,0,10,2.0,2020-04-21-22,2020-04-21-22,LTC.X,113.44743,2020-04-21,40.935
2020-04-08-02,0,0,0,0,11,11,"",2020-04-08-04,2020-04-08-04,ETH.X,699.3146509,2020-04-08,172.56000000000003
2020-04-24-16,5,10,2,0,2,4,2.0,2020-04-24-18,2020-04-24-18,BTC.X,123.4960841,2020-04-24,7529.731666666667
2020-03-24-01,4,8,1,0,2,3,2.0,2020-03-24-03,2020-03-24-03,LTC.X,52.2670082,2020-03-24,39.214999999999996
2020-04-02-14,1,2,1,0,0,1,2.0,2020-04-02-16,2020-04-02-16,ETH.X,2658.744263,2020-04-02,141.585
2020-04-16-04,0,0,0,0,27,27,"",2020-04-16-06,2020-04-16-06,LTC.X,1165.95923,2020-04-16,39.343333333333334
2020-04-22-01,23,36,12,4,72,88,1.565217391304348,2020-04-22-03,2020-04-22-03,BTC.X,25.11166864,2020-04-22,6878.673333333333
2020-03-26-15,0,0,0,0,16,16,"",2020-03-26-17,2020-03-26-17,ETH.X,1332.828904,2020-03-26,135.07833333333335
2020-04-02-17,201,402,41,0,45,86,2.0,2020-04-02-19,2020-04-02-19,ETH.X,2711.122207,2020-04-02,141.18666666666667
2020-04-06-01,5,10,5,0,5,10,2.0,2020-04-06-03,2020-04-06-03,LTC.X,550.42387,2020-04-06,40.650000000000006
2020-04-09-02,26,52,13,0,0,13,2.0,2020-04-09-04,2020-04-09-04,BCH.X,0.0,2020-04-09,268.01
2020-04-23-13,0,0,0,0,44,44,"",2020-04-23-15,2020-04-23-15,BCH.X,5.455,2020-04-23,239.47000000000003
2020-04-19-16,18,36,5,0,0,5,2.0,2020-04-19-18,2020-04-19-18,ETH.X,142.132837,2020-04-19,182.16666666666666
2020-03-28-13,0,0,0,0,23,23,"",2020-03-28-15,2020-03-28-15,ETH.X,251.5646701,2020-03-28,129.16
2020-04-16-23,120,240,19,0,0,19,2.0,2020-04-17-01,2020-04-17-01,LTC.X,62.7308,2020-04-17,42.51166666666666
2020-04-19-19,3,6,3,0,3,6,2.0,2020-04-19-21,2020-04-19-21,ETH.X,522.5707928,2020-04-19,182.73166666666665
2020-04-06-04,21,39,9,2,7,18,1.8571428571428572,2020-04-06-06,2020-04-06-06,BTC.X,213.6520605,2020-04-06,7049.16
2020-04-13-19,224,447,84,1,17,102,1.9955357142857142,2020-04-13-21,2020-04-13-21,BTC.X,154.0477429,2020-04-13,6855.293333333334
2020-04-15-13,28,56,24,0,58,82,2.0,2020-04-15-15,2020-04-15-15,ETH.X,303.839541,2020-04-15,156.69333333333333
2020-05-01-04,158,316,37,0,0,37,2.0,2020-05-01-06,2020-05-01-06,LTC.X,257.9873702,2020-05-01,47.781666666666666
2020-04-07-18,102,102,0,26,0,26,1.0,2020-04-07-20,2020-04-07-20,LTC.X,8763.745061,2020-04-07,45.17333333333334
2020-04-26-09,24,45,9,2,3,14,1.875,2020-04-26-11,2020-04-26-11,BTC.X,42.05345985,2020-04-26,7655.176666666666
2020-04-21-09,7,11,4,1,10,15,1.5714285714285714,2020-04-21-11,2020-04-21-11,BTC.X,95.43380792,2020-04-21,6820.268333333333
2020-04-16-09,1,2,1,0,0,1,2.0,2020-04-16-11,2020-04-16-11,LTC.X,176.54158,2020-04-16,42.20666666666666
2020-03-14-17,0,0,0,0,2,2,"",2020-03-14-19,2020-03-14-19,BTC.X,62.99405546,2020-03-14,5452.776666666668
2020-04-05-05,0,0,0,0,7,7,"",2020-04-05-07,2020-04-05-07,ETH.X,31.747508,2020-04-05,143.05333333333334
2020-03-24-04,37,74,37,0,0,37,2.0,2020-03-24-06,2020-03-24-06,BTC.X,79.28285174,2020-03-24,6554.69
2020-04-15-18,5,5,0,3,25,28,1.0,2020-04-15-20,2020-04-15-20,ETH.X,144.262622,2020-04-15,157.55166666666665
2020-04-01-22,291,582,54,0,7,61,2.0,2020-04-02-00,2020-04-02-00,LTC.X,1415.425955,2020-04-02,39.48166666666667
2020-04-09-14,198,396,28,0,6,34,2.0,2020-04-09-16,2020-04-09-16,ETH.X,592.64283,2020-04-09,170.18
2020-04-08-05,30,60,15,0,9,24,2.0,2020-04-08-07,2020-04-08-07,BTC.X,24.59399156,2020-04-08,7328.53
2020-05-01-15,87,173,19,1,6,26,1.9885057471264367,2020-05-01-17,2020-05-01-17,BTC.X,210.0158472,2020-05-01,8743.588333333333
2020-04-13-22,0,0,0,0,25,25,"",2020-04-14-00,2020-04-14-00,LTC.X,253.15331,2020-04-14,41.38
2020-04-26-21,31,62,12,0,13,25,2.0,2020-04-26-23,2020-04-26-23,BTC.X,37.60022366,2020-04-26,7664.423333333333
2020-04-11-16,0,0,0,0,11,11,"",2020-04-11-18,2020-04-11-18,ETH.X,433.1515118,2020-04-11,156.77
2020-03-19-13,0,0,0,0,2,2,"",2020-03-19-15,2020-03-19-15,BTC.X,520.8208226,2020-03-19,5899.078333333334
2020-04-26-16,46,92,7,0,3,10,2.0,2020-04-26-18,2020-04-26-18,ETH.X,61.65570669,2020-04-26,195.21333333333334
2020-03-27-03,0,0,0,0,8,8,"",2020-03-27-05,2020-03-27-05,ETH.X,1535.165833,2020-03-27,138.22833333333332
2020-04-11-12,21,42,4,0,4,8,2.0,2020-04-11-14,2020-04-11-14,ETH.X,871.374493,2020-04-11,158.01333333333335
2020-04-03-07,27,54,9,0,0,9,2.0,2020-04-03-09,2020-04-03-09,ETH.X,576.379156,2020-04-03,144.77666666666667
2020-03-22-02,0,0,0,0,1,1,"",2020-03-22-04,2020-03-22-04,BTC.X,46.77248724,2020-03-22,6352.709999999999
2020-04-07-11,244,458,67,6,8,81,1.8770491803278688,2020-04-07-13,2020-04-07-13,BTC.X,90.91715986,2020-04-07,7368.926666666666
2020-03-30-22,660,1309,100,2,17,119,1.9833333333333334,2020-03-31-00,2020-03-31-00,BTC.X,87.48374823,2020-03-31,6440.12
2020-04-20-03,186,330,37,12,4,53,1.7741935483870968,2020-04-20-05,2020-04-20-05,ETH.X,492.56007,2020-04-20,184.25833333333333
2020-04-19-05,9,11,2,4,9,15,1.2222222222222223,2020-04-19-07,2020-04-19-07,BTC.X,25.55921389,2020-04-19,7161.756666666667
2020-04-30-20,66,132,15,0,23,38,2.0,2020-04-30-22,2020-04-30-22,ETH.X,417.8534273,2020-04-30,209.26500000000001
2020-04-29-17,9,18,6,0,12,18,2.0,2020-04-29-19,2020-04-29-19,LTC.X,388.8385579,2020-04-29,48.626666666666665
2020-03-29-22,52,94,18,6,12,36,1.8076923076923077,2020-03-30-00,2020-03-30-00,BTC.X,58.03016217,2020-03-30,5894.581666666666
2020-03-28-04,0,0,0,0,16,16,"",2020-03-28-06,2020-03-28-06,LTC.X,162.9363436,2020-03-28,37.57333333333333
2020-03-31-14,46,55,7,19,26,52,1.1956521739130435,2020-03-31-16,2020-03-31-16,BTC.X,69.60314625,2020-03-31,6462.443333333334
2020-04-02-21,18,36,4,0,6,10,2.0,2020-04-02-23,2020-04-02-23,BTC.X,135.717909,2020-04-02,6827.483333333333
2020-05-01-17,235,470,56,0,0,56,2.0,2020-05-01-19,2020-05-01-19,BTC.X,216.3450499,2020-05-01,8742.55
2020-03-26-02,98,196,16,0,0,16,2.0,2020-03-26-04,2020-03-26-04,BTC.X,128.8753959,2020-03-26,6744.62
2020-03-28-01,0,0,0,0,24,24,"",2020-03-28-03,2020-03-28-03,LTC.X,6106.81066,2020-03-28,37.345
2020-03-31-18,0,0,0,0,27,27,"",2020-03-31-20,2020-03-31-20,BCH.X,0.0,2020-03-31,210.85
2020-04-22-13,25,50,19,0,58,77,2.0,2020-04-22-15,2020-04-22-15,ETH.X,522.9870152,2020-04-22,182.56333333333336
2020-04-09-21,18,36,7,0,17,24,2.0,2020-04-09-23,2020-04-09-23,LTC.X,0.0,2020-04-09,46.73
2020-04-14-06,9,17,4,1,11,16,1.8888888888888888,2020-04-14-08,2020-04-14-08,BTC.X,156.1334205,2020-04-14,6825.258333333334
2020-04-12-19,0,0,0,0,18,18,"",2020-04-12-21,2020-04-12-21,LTC.X,249.79164,2020-04-12,43.44166666666666
2020-04-20-01,9,13,1,2,9,12,1.4444444444444444,2020-04-20-03,2020-04-20-03,BTC.X,40.59982953,2020-04-20,7186.755
2020-03-22-18,3,6,1,0,0,1,2.0,2020-03-22-20,2020-03-22-20,BTC.X,387.6363627,2020-03-22,5915.400000000001
2020-04-03-09,260,520,65,0,1,66,2.0,2020-04-03-11,2020-04-03-11,BTC.X,353.6525143,2020-04-03,7013.861666666667
2020-04-10-17,0,0,0,0,31,31,"",2020-04-10-19,2020-04-10-19,BCH.X,0.0,2020-04-10,241.0
2020-04-20-23,20,34,6,3,16,25,1.7,2020-04-21-01,2020-04-21-01,BTC.X,67.49029793,2020-04-21,6899.84
2020-04-19-14,78,156,32,0,15,47,2.0,2020-04-19-16,2020-04-19-16,LTC.X,170.2538663,2020-04-19,42.443333333333335
2020-04-29-06,66,132,28,0,22,50,2.0,2020-04-29-08,2020-04-29-08,ETH.X,297.4600466,2020-04-29,205.85666666666665
2020-03-28-05,96,180,20,7,12,39,1.875,2020-03-28-07,2020-03-28-07,BTC.X,9.122117744,2020-03-28,6188.575
2020-04-27-11,18,28,6,3,16,25,1.5555555555555556,2020-04-27-13,2020-04-27-13,BTC.X,99.10462903,2020-04-27,7698.655
2020-03-24-14,97,194,13,0,1,14,2.0,2020-03-24-16,2020-03-24-16,ETH.X,1571.455864,2020-03-24,136.465
2020-03-25-16,29,58,29,0,0,29,2.0,2020-03-25-18,2020-03-25-18,BCH.X,0.0,2020-03-25,216.48
2020-03-26-13,12,21,2,3,69,74,1.75,2020-03-26-15,2020-03-26-15,BTC.X,136.0328915,2020-03-26,6618.233333333334
2020-04-03-03,92,132,6,29,11,46,1.434782608695652,2020-04-03-05,2020-04-03-05,BTC.X,18.7005574,2020-04-03,6782.738333333334
2020-04-20-20,20,40,7,0,47,54,2.0,2020-04-20-22,2020-04-20-22,ETH.X,427.771616,2020-04-20,172.12833333333333
2020-03-27-03,18,36,9,0,9,18,2.0,2020-03-27-05,2020-03-27-05,LTC.X,3126.8543,2020-03-27,40.321666666666665
2020-04-25-10,5,9,2,1,6,9,1.8,2020-04-25-12,2020-04-25-12,BTC.X,15.91191311,2020-04-25,7551.006666666667
2020-03-22-20,6,12,4,0,0,4,2.0,2020-03-22-22,2020-03-22-22,BTC.X,245.1171203,2020-03-22,5997.68
2020-04-06-02,25,50,14,0,0,14,2.0,2020-04-06-04,2020-04-06-04,ETH.X,2822.195187,2020-04-06,146.4416666666667
2020-04-29-03,15,30,3,0,0,3,2.0,2020-04-29-05,2020-04-29-05,ETH.X,1078.049459,2020-04-29,199.48000000000002
2020-03-31-15,132,264,66,0,0,66,2.0,2020-03-31-17,2020-03-31-17,BCH.X,0.0,2020-03-31,210.85
2020-03-28-15,209,225,9,53,35,97,1.076555023923445,2020-03-28-17,2020-03-28-17,BTC.X,344.8483475,2020-03-28,6181.606666666667
2020-03-25-20,238,238,0,40,0,40,1.0,2020-03-25-22,2020-03-25-22,BTC.X,105.6875192,2020-03-25,6660.253333333333
2020-04-22-15,61,122,13,0,0,13,2.0,2020-04-22-17,2020-04-22-17,LTC.X,399.3338942,2020-04-22,41.958333333333336
2020-04-25-03,33,66,11,0,11,22,2.0,2020-04-25-05,2020-04-25-05,LTC.X,448.05571,2020-04-25,45.11499999999999
2020-04-30-13,101,202,50,0,0,50,2.0,2020-04-30-15,2020-04-30-15,LTC.X,2364.965607,2020-04-30,47.51833333333334
2020-04-16-14,0,0,0,0,43,43,"",2020-04-16-16,2020-04-16-16,LTC.X,180.6621123,2020-04-16,42.57666666666667
2020-03-26-23,330,660,53,0,0,53,2.0,2020-03-27-01,2020-03-27-01,BTC.X,51.88859943,2020-03-27,6836.580000000001
2020-04-22-00,97,187,15,3,3,21,1.9278350515463918,2020-04-22-02,2020-04-22-02,BTC.X,27.67928455,2020-04-22,6877.495
2020-03-31-07,55,110,17,0,0,17,2.0,2020-03-31-09,2020-03-31-09,LTC.X,372.94413,2020-03-31,39.14333333333334
2020-04-25-23,5,10,2,0,0,2,2.0,2020-04-26-01,2020-04-26-01,ETH.X,96.692897,2020-04-26,195.67666666666665
2020-04-21-06,4,8,1,0,8,9,2.0,2020-04-21-08,2020-04-21-08,BTC.X,74.67885342,2020-04-21,6890.651666666668
2020-04-28-05,4,8,4,0,0,4,2.0,2020-04-28-07,2020-04-28-07,ETH.X,91.08898882,2020-04-28,195.74166666666667
2020-04-29-03,15,30,3,0,0,3,2.0,2020-04-29-05,2020-04-29-05,BTC.X,72.76906331,2020-04-29,7866.123333333334
2020-04-07-08,7,11,2,2,7,11,1.5714285714285714,2020-04-07-10,2020-04-07-10,BTC.X,32.13747785,2020-04-07,7415.919999999999
2020-04-24-02,45,90,45,0,0,45,2.0,2020-04-24-04,2020-04-24-04,BCH.X,0.0,2020-04-24,235.37
2020-03-28-17,0,0,0,0,85,85,"",2020-03-28-19,2020-03-28-19,BCH.X,0.0,2020-03-28,225.0
2020-03-22-22,52,104,17,0,0,17,2.0,2020-03-23-00,2020-03-23-00,BTC.X,452.0292476,2020-03-23,5860.841666666666
2020-03-29-09,5,9,4,1,1,6,1.8,2020-03-29-11,2020-03-29-11,BTC.X,40.63641785,2020-03-29,6170.740000000001
2020-04-25-16,27,52,11,2,12,25,1.9259259259259258,2020-04-25-18,2020-04-25-18,ETH.X,116.1438133,2020-04-25,194.145
2020-04-20-08,6,10,2,2,4,8,1.6666666666666667,2020-04-20-10,2020-04-20-10,BTC.X,127.6484724,2020-04-20,7126.876666666667
2020-03-27-01,45,90,9,0,9,18,2.0,2020-03-27-03,2020-03-27-03,LTC.X,517.38528,2020-03-27,40.75833333333333
2020-03-29-14,34,63,26,2,7,35,1.8529411764705883,2020-03-29-16,2020-03-29-16,BTC.X,142.5764004,2020-03-29,6127.018333333333
2020-04-19-23,0,0,0,0,55,55,"",2020-04-20-01,2020-04-20-01,BCH.X,0.0,2020-04-20,235.93999999999997
2020-04-14-10,10,10,0,7,15,22,1.0,2020-04-14-12,2020-04-14-12,ETH.X,286.9749921,2020-04-14,157.20000000000002
2020-04-02-20,215,429,87,1,3,91,1.9953488372093022,2020-04-02-22,2020-04-02-22,BTC.X,88.3768283,2020-04-02,6842.566666666666
2020-04-30-08,20,38,7,1,13,21,1.9,2020-04-30-10,2020-04-30-10,BTC.X,429.5815744,2020-04-30,8770.655
2020-04-15-23,34,68,17,0,0,17,2.0,2020-04-16-01,2020-04-16-01,LTC.X,1074.319611,2020-04-16,38.818333333333335
2020-04-08-13,50,100,36,0,22,58,2.0,2020-04-08-15,2020-04-08-15,LTC.X,281.4197,2020-04-08,45.97833333333333
2020-04-08-03,34,65,13,1,14,28,1.911764705882353,2020-04-08-05,2020-04-08-05,BTC.X,41.59861731,2020-04-08,7388.085
2020-04-25-11,12,12,0,4,0,4,1.0,2020-04-25-13,2020-04-25-13,ETH.X,257.8820677,2020-04-25,195.755
2020-04-23-00,0,0,0,0,7,7,"",2020-04-23-02,2020-04-23-02,LTC.X,2170.06046,2020-04-23,42.06666666666667
2020-04-01-10,0,0,0,0,14,14,"",2020-04-01-12,2020-04-01-12,LTC.X,4623.30473,2020-04-01,38.31333333333333
2020-04-11-15,5,10,5,0,0,5,2.0,2020-04-11-17,2020-04-11-17,LTC.X,872.2202582,2020-04-11,42.07666666666666
2020-04-05-10,0,0,0,0,10,10,"",2020-04-05-12,2020-04-05-12,ETH.X,52.81886,2020-04-05,143.38333333333333
2020-03-24-15,4,8,1,0,2,3,2.0,2020-03-24-17,2020-03-24-17,ETH.X,4286.471562,2020-03-24,137.09666666666666
2020-04-01-18,17,34,9,0,10,19,2.0,2020-04-01-20,2020-04-01-20,ETH.X,1100.752756,2020-04-01,131.435
2020-04-12-22,235,470,33,0,6,39,2.0,2020-04-13-00,2020-04-13-00,BTC.X,658.1788591,2020-04-13,6818.775000000001
